"formatted_name","Alignment.ID.beataml","Average.Rt.min..beataml","Average.Mz.beataml","original_name.beataml","Adduct.type.beataml","Reference.m.z.beataml","Formula.beataml","Ontology.beataml","MS.MS.spectrum.beataml","QC_CV.beataml","Alignment.ID.pilot","Average.Rt.min..pilot","Average.Mz.pilot","original_name.pilot","BEAT.NEG.Alignment.ID","BEAT.RT","Adduct.type.pilot","Reference.m.z.pilot","ppm.error","Formula.pilot","Ontology.pilot","S.N.average","MS1.isotopic.spectrum","MS.MS.spectrum.pilot","Std.dev","median","X.CV","QCpool_flag","Sample_flag","QC_CV.pilot","Blank_Co_Lip_01","Blank_Co_Lip_02","Blank_Co_Lip_03","Blank_Co_Lip_04","Blank_Co_Lip_05","Blank_Co_Lip_06","Blank_Co_Lip_07","Blank_Co_Lip_08","Blank_Co_Lip_09","Blank_Co_Lip_10","Blank_Co_Lip_11","Blank_Co_Lip_12","Blank_Co_Lip_13","Blank_Co_Lip_14","Blank_Co_Lip_15","Blank_Co_Lip_16","Blank_Co_Lip_17","Blank_Co_Lip_18","Blank_Co_Lip_19","Blank_Co_Lip_20","Blank_Co_Lip_21","Blank_Co_Lip_22","Blank_Co_Lip_23","Blank_Co_Lip_24","Lip_PB_01","Lip_PB_02","Lip_PB_03","QC_Pool_Lip_001","QC_Pool_Lip_002","QC_Pool_Lip_003","QC_Pool_Lip_004","QC_Pool_Lip_01","QC_Pool_Lip_02","QC_Pool_Lip_03","QC_Pool_Lip_04","QC_Pool_Lip_05","QC_Pool_Lip_06","QC_Pool_Lip_07","QC_Pool_Lip_08","BEAT.AML.Alignment.ID","BEAT.AML.RT"
"pos_Cer 35:1;O2|Cer 18:1;O2/17:0__AA","10467, 9692","24.428, 24.43","552.5379, 534.52728","Cer 35:1;O2|Cer 18:1;O2/17:0__AA","[M+H]+, [M+H-H2O]+","552.53497, 534.52448","C35H69NO3","Cer_NS","75.96532:6497 87.47387:5663 121.10143:6100 250.25372:32347 252.27002:39609 264.26984:431791 268.26559:7569 278.28262:13894 282.2803:62712 516.52277:9365 534.52911:19431, 85.10029:5900 88.02777:4732 88.11126:6668 93.16525:5851 94.71678:5978 95.08631:6985 178.29492:11057 247.23869:7508 250.25357:60309 252.26961:114466 264.26971:1026546 270.28018:25349 278.28595:64654 282.28052:150912 282.34738:11291 296.29721:8122 504.5144:9035 516.52258:17477 534.52722:39178",34.5975141978615,"5216","23.537","534.5249","Cer 35:1;O2|Cer 18:1;O2/17:0",NA,NA,"[M+H-H2O]+","534.52448","-0.785745116786388","C35H69NO3","Cer_NS","237.82","534.52533:502093 535.52868:207923 536.53204:98342","105.05873:5280 162.76161:5901 250.25281:53493 252.26883:68398 264.26843:630493 268.26514:10863 270.2793:13946 277.05786:5526 278.28452:26002 282.27881:95750 504.52573:9919 516.51282:21512 534.52649:53924","16756.3386730894","222557.5","7.52899303464922",0,0,7.54210782848733,8.86727873970966,NA,NA,NA,NA,NA,NA,NA,8.78790255939143,NA,NA,NA,NA,NA,8.94836723158468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81378119121704,8.84235034341381,17.97099898289,17.7146144633584,17.8460534936545,17.7576374174352,17.769973399778,17.80556125691,17.8581631666267,17.7763366404988,17.6948339546222,17.627711987496,17.5656822536278,17.703376413421,"10467","24.428"
"pos_Cer 36:1;O2|Cer 18:1;O2/18:0__AA","10268, 11056","25.138","548.54285, 566.55383","Cer 36:1;O2|Cer 18:1;O2/18:0__AA","[M+H-H2O]+, [M+H]+","548.5401, 566.55072","C36H71NO3","Cer_NS","81.06934:127811 82.06427:103130 83.08509:77453 91.0541:68572 93.06961:78865 95.08457:251238 107.08519:116741 109.10061:147242 111.11651:61953 121.10041:202325 123.11543:89447 135.11575:212839 142.78842:57406 149.13184:110076 211.20531:130200 247.23924:130691 252.26859:4027944 264.26843:37287280 265.25482:115671 282.27927:5685208 284.23407:72783 284.29474:763835 518.28442:64993 518.53137:257466 530.5296:563349 548.54126:1098239, 79.0536:8495 81.0696:14158 82.06537:9638 83.08465:9830 85.10085:8597 93.06915:13425 95.0846:32728 97.10081:12544 107.08461:8201 109.10035:18178 109.522:5150 121.10041:28003 123.1162:7915 135.11668:21327 149.13094:8527 165.16394:7006 211.20784:12721 224.23778:9357 236.23691:65403 247.24162:16265 252.26846:479089 254.24817:10776 264.26846:4747174 265.26138:11758 270.27902:35252 282.27936:687330 284.29547:87544 308.29202:11492 518.53143:36853 530.53113:69060 548.54095:161252",45.2888985827139,"5949, 5541","24.186, 24.187","566.55145, 548.54108","Cer 36:1;O2|Cer 18:1;O2/18:0__AA",NA,NA,"[M+H]+, [M+H-H2O]+","566.55072, 548.5401","-1.28849893631695, -1.78656036252074","C36H71NO3","Cer_NS","314.8, 761.52","566.55115:593498 567.5545:270086 568.55786:58792, 548.54041:708032 549.54376:352212 550.54712:88196","76.81351:4901 83.08649:4555 236.23816:12784 252.26836:76600 264.26837:770807 282.27878:114086 284.29706:16560 518.5343:8216 530.52985:28398 548.54291:68338, 80.78607:5507 252.26859:94051 264.26846:933391 282.27893:143052 284.29462:17194 518.53699:9277 530.53137:28886 548.54047:63646","76285.1885974995, 166243.779072946","981327.5, 1729034","7.77367276444403, 9.61483574486946",0,0,9.04704953047865,9.30833903013941,10.5245417150359,9.00842862207058,NA,10.7473538294781,10.0375469539622,11.8933015308606,11.2714630279044,11.9244413923392,11.1823943534045,12.1938333325465,NA,9.08214904135387,9.96000193206808,8.92777796208234,9.16239132875691,10.3869402453243,10.4696418172395,10.7389366816761,12.6969675262343,10.075479149488,10.9203528554151,11.6573184495813,10.8089641749193,10.9439799143437,12.2315212108757,8.74819284958946,21.4821181190428,21.3936491657136,21.4125993058834,21.3481289308781,21.4281152845707,21.3784737336553,21.4538824935903,21.3878274943704,21.1285538621366,21.2310969312022,21.1572556389026,21.0976045988084,"11056, 10268","25.138"
"pos_Cer 38:1;O2|Cer 18:1;O2/20:0__AA","11474, 12209","26.309, 26.31","576.57501, 594.58539","Cer 38:1;O2|Cer 18:1;O2/20:0__AA","[M+H-H2O]+, [M+H]+","576.57141, 594.58197","C38H75NO3","Cer_NS","81.06955:18680 82.06487:26460 95.08439:46334 109.10017:24444 121.10068:49025 135.11803:25883 236.2382:69900 252.26968:600664 252.63744:20498 264.26974:6121450 282.28043:957643 292.30222:36862 312.32794:128309 546.56885:51472 558.56342:106549 576.57428:170420, 81.06952:11114 82.06439:5978 86.09037:5986 93.06959:6415 95.0847:17351 97.10059:8707 98.41599:4958 109.10118:10859 116.76306:5826 121.10002:13952 123.11581:7090 236.23746:25316 247.24126:7171 252.26848:209450 264.26859:2131776 265.2648:10834 270.2796:46099 282.27917:305400 292.29947:11767 312.32675:38396 546.56415:21083 558.56274:41650 576.57269:81654 594.58539:6512",41.4530431661779,"6575, 6174","25.279","594.58252, 576.57196","Cer 38:1;O2|Cer 18:1;O2/20:0__AA",NA,NA,"[M+H]+, [M+H-H2O]+","594.58197, 576.57141","-0.925019640419491, -0.95391479777956","C38H75NO3","Cer_NS","110.25, 391.54","594.5824:253746 595.58575:174814 596.58911:33234, 576.57214:315800 577.57549:162980 578.57885:30574","129.11426:5236 252.26833:46946 264.26855:421383 282.27982:62926 312.32489:9029 558.56433:11823 576.57886:34661, 78.58078:5214 111.78185:5446 236.23705:11448 252.26891:55622 264.26859:543504 282.27908:80700 312.32318:13200 438.0578:5416 558.56293:17259 576.5766:35405","46120.8517214844, 61034.031033862","548527, 889614.5","8.40812789917076, 6.86072799328945",0,0,7.28256696591423,10.0914353863236,NA,NA,10.539158811108,9.25266543245025,9.20212382383046,12.2443638351205,9.02513956227851,10.9578275608337,9.37937836707126,10.1573469353628,9.03342300153745,NA,9.67771964164101,8.81057163474115,11.3037807481771,NA,10.2854022188623,NA,10.7960396088298,9.20701432017753,9.4594316186373,9.97154355395077,10.3498340914573,10.6573184495813,11.0566377151132,10.4367115421372,20.5925081357058,20.5676739002,20.6006416092156,20.4556814042479,20.5058745355723,20.5096426136045,20.4548545051445,20.392910624573,20.394766210782,20.3910411074587,20.244907307943,20.3558242310667,"11474, NA","26.309, NA"
"pos_Cer 40:1;O2|Cer 18:1;O2/22:0__AA","13386, 12655","25.828, 25.83","622.61761, 604.60687","Cer 40:1;O2|Cer 18:1;O2/22:0__AA","[M+H]+, [M+H-H2O]+","622.61328, 604.60272","C40H79NO3","Cer_NS","81.06911:9236 82.06502:7432 83.08498:10321 93.0695:10048 95.08462:16007 97.10144:11148 107.08514:8256 109.10096:10493 121.10023:17516 123.11596:8692 135.11659:13092 178.33098:15497 186.22966:5891 190.03114:5891 247.23904:8067 252.26859:305195 264.26852:2998636 265.25906:10750 282.27927:437685 340.35815:57253 574.59357:27222 586.59332:50930 596.99164:6135 604.60437:127420, 79.05415:10436 81.06937:14625 82.06457:18193 82.34421:9251 83.08414:11996 90.77934:8163 93.06889:16167 95.08464:33071 97.10059:13935 107.08447:10024 109.10084:22423 121.09971:26559 135.11604:30436 172.45898:8115 220.40146:9398 238.07492:9658 247.24274:14664 252.26816:451045 264.26819:4262130 265.25266:14137 282.27908:669145 340.35782:99036 364.35809:8890 574.59247:36978 586.59271:92314 604.60028:140096",42.3588935812292,"7231, 6827","24.823","622.61469, 604.60339","Cer 40:1;O2|Cer 18:1;O2/22:0__AA",NA,NA,"[M+H]+, [M+H-H2O]+","622.61328, 604.60272","-2.2646481295169, -1.10816570592622","C40H79NO3","Cer_NS","41.24, 319.57","622.61469:697931 623.61804:455526 624.6214:106464, 604.6037:207535 605.60705:123600 606.61041:27778","81.07001:5363 89.60758:5539 95.08527:6406 148.14404:19866 148.19084:9007 148.23212:5680 247.24498:6100 252.26895:138533 264.26895:1326798 282.27954:195952 340.35822:28411 574.59027:19027 586.59137:39308 604.60095:121102, 252.26826:35181 264.26862:296068 282.27887:49799 340.35669:11976 586.59088:7841 604.60626:20351","13236.227121965, 92059.5665463235","122010.5, 982814","10.848432816819, 9.36693683101009",0,0,9.43349424774942,NA,9.66177809777199,NA,NA,NA,NA,NA,NA,9.75488750216347,10.0821490413539,8.99717948093762,NA,9.31288295528435,NA,8.84549005094438,NA,NA,NA,NA,9.62021982550749,9.12412131182919,NA,NA,NA,11.5018371849023,10.6608872703026,11.6334493747135,20.3601998175938,20.1385580485692,20.1591741166333,20.1451435533612,20.0619710129704,20.1753083211212,20.0892021758388,20.047973252448,19.8897252678913,19.9048492084773,19.9426390657375,19.9958278653716,"13386, 12655","25.828, 25.83"
"pos_Cer 40:1;O2|Cer 18:1;O2/22:0__BB","12649, 13385","26.299, 26.301","604.6059, 622.61713","Cer 40:1;O2|Cer 18:1;O2/22:0__BB","[M+H-H2O]+, [M+H]+","604.60272, 622.61328","C40H79NO3","Cer_NS","79.05386:6534 80.07384:5569 81.06948:18733 83.08544:10127 93.06957:6667 95.0849:22400 97.10046:17819 102.7021:5593 109.10058:15421 113.65916:6711 121.10127:13782 123.11759:13444 135.11752:10811 135.13802:5905 165.77962:7093 183.52724:6447 224.23634:6745 236.23839:69237 237.24146:14042 250.25389:19721 251.25856:30201 252.26889:132732 253.2738:18741 254.25041:8128 262.254:181170 263.2576:287899 264.26917:1169742 265.27292:146812 266.28067:100243 280.2659:24597 281.26837:32032 282.28:178917 283.2843:18561 284.29132:16284 340.35782:21502 364.36188:15429 574.58673:14256 586.59637:75240 604.59326:79048, 81.06969:13794 81.08026:6157 82.06369:6311 83.08414:11138 93.06884:7625 95.08486:18712 97.10016:12439 109.10075:19804 121.10124:11287 123.11641:7110 135.11557:12432 233.61696:6098 236.23642:21837 237.24167:8577 247.24236:7720 252.26877:237922 253.27228:13107 264.2688:2216890 265.27118:115783 266.27533:37307 282.27942:348218 283.28012:12549 337.27563:13822 340.35895:49040 341.30682:7664 342.31287:9972 574.58881:25753 586.59222:46485 604.60095:100117",29.548569091795,"6825, 7228","25.262, 25.263","604.60284, 622.61316","Cer 40:1;O2|Cer 18:1;O2/22:0__BB",NA,NA,"[M+H-H2O]+, [M+H]+","604.60272, 622.61328","-0.19847743992632, 0.192736011088761","C40H79NO3","Cer_NS","218.59, 39.94","604.60291:603821 605.60626:322540 606.60962:60390, 622.61365:172570 623.617:133639 624.62036:26019","89.6461:4880 137.85329:5385 165.96927:5815 252.26811:29619 264.26825:277840 282.27832:45149 340.35785:7159 586.5968:8823 604.59662:17885, 252.26776:39909 264.26831:431511 265.27151:9098 266.27319:7257 282.27832:58045 340.35886:8039 586.58679:14198 604.60565:35037","57160.6831914131, 10263.2254289061","783200, 108697","7.29835076499145, 9.44205031316976",0,0,7.45046671354092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9808536063797,NA,9.84392105128904,19.9715688125681,19.8156881825361,19.9107466546363,19.768174630603,19.7653427604845,19.7528951029793,19.8075027212905,19.6996266726172,19.8057674845038,19.7176948287692,19.5610361706444,19.6718865512463,"12649, 13385","26.299, 26.301"
"pos_Cer 40:1;O2|Cer 18:1;O2/22:0__CC","12651, 13381","27.261, 27.262","604.60602, 622.61658","Cer 40:1;O2|Cer 18:1;O2/22:0__CC","[M+H-H2O]+, [M+H]+","604.60272, 622.61328","C40H79NO3","Cer_NS","78.0489:5601 79.05398:14035 81.06947:30114 82.06461:25412 83.08531:11768 93.06966:25851 95.08511:44738 97.10085:16053 107.08569:17595 109.10058:24722 111.11748:8850 121.10078:42761 123.11557:11439 135.11649:33089 137.12997:6249 149.13235:11857 178.33855:12642 211.20531:18371 236.2374:27981 247.24103:23507 250.25499:12782 252.26926:706017 264.26917:6529437 265.25925:20339 282.28:1026824 340.35895:123787 364.36234:11605 574.59332:43613 586.59375:109124 604.60437:212319, 79.05387:10462 81.06879:21029 82.06448:11329 83.08511:8889 84.89715:6266 85.10052:5706 93.06971:13033 95.08471:31581 97.10055:11689 107.08456:9409 109.10043:17036 111.11617:7225 121.09998:28697 135.11635:15107 137.13002:5896 149.13144:6290 178.33255:10757 211.20744:12869 227.52441:5934 236.23662:28575 247.239:13518 250.2496:10453 252.26822:490856 264.26804:4829246 265.26706:14294 282.27902:695728 292.30008:8168 340.35812:98426 364.35358:8445 574.59235:36281 586.4007:8663 586.59125:86321 604.60236:159795",34.1470662524976,"6828, 7232","26.185, 26.186","604.60529, 622.61487","Cer 40:1;O2|Cer 18:1;O2/22:0__CC",NA,NA,"[M+H-H2O]+, [M+H]+","604.60272, 622.61328","-4.25072517039209, -2.55375214605875","C40H79NO3","Cer_NS","893.66, 1555.43","604.60278:2097007 605.60613:1179993 606.60949:234290, 622.61481:7319610 623.61816:4165443 624.62152:937187","81.06984:6097 93.06899:7678 93.11307:5227 95.08507:12179 109.09956:7147 121.09933:15299 131.85324:5288 135.11658:12946 178.30206:8766 211.20595:11323 221.24733:6053 236.23726:22556 247.23903:13593 252.26797:296279 252.32793:15522 264.26797:2825216 282.27853:431553 340.35696:62193 574.59143:28196 586.58972:77671 604.6026:185476, 79.05421:9480 81.06963:12747 83.08542:7657 93.06965:12278 94.05822:8499 94.06985:10496 95.08487:30032 97.10075:7859 107.08491:12838 109.10063:18159 111.11614:6140 120.00853:6064 121.10086:27651 123.11528:11617 135.11661:24547 149.1321:9778 178.34126:19165 211.20541:23713 236.23772:36118 247.24292:30110 250.25249:18875 252.26889:714964 259.02957:5622 264.26886:7067487 265.25525:13394 282.27948:1064566 300.28912:29305 340.35849:148863 364.35986:10733 574.59399:94632 586.43787:3788 586.59363:203247 604.60382:511955 622.61176:7658","308076.292797287, 253033.471544594","3905717, 2571740","7.88782937415299, 9.83899894797275",0,0,8.77336160872856,11.3476213685681,10.8153832958135,11.4189067312579,12.7166051413354,8.72451385311995,12.0535865436392,13.3512153218556,9.6582114827518,12.799079209029,12.5636729598275,10.8462739113499,11.7279204545632,10.8879821330585,10.6302671250268,12.1344263202209,12.1208858427878,11.403544678202,12.0234078431402,10.9076418036655,11.6952282914958,12.2404932238768,11.6763978870448,11.4506957715729,12.0129736483745,11.9458095849008,12.4885933338354,11.4923539451599,22.7920080098529,22.7513783588543,22.6799044198109,22.6905976023456,22.6522410400939,22.6065265304908,22.6607626062824,22.536624528476,22.448580899402,22.4457067400921,22.4342573814059,22.4654901796957,"12651, 13381","27.261, 27.262"
"pos_Cer 40:2;O2|Cer 18:1;O2/22:1__AA","12547, 13295","26.277","602.59058, 620.60101","Cer 40:2;O2|Cer 18:1;O2/22:1__AA","[M+H-H2O]+, [M+H]+","602.5871, 620.5976","C40H77NO3","Cer_NS","79.05402:16441 81.06943:43670 82.0648:25340 83.08533:25185 85.10126:10756 93.06973:25589 95.08502:63072 96.08086:9276 97.10064:31525 107.085:20588 109.10066:40687 111.11624:18197 121.10081:53240 121.69946:6967 123.11613:23305 135.11676:39265 137.13222:9623 138.5713:5748 149.13155:14227 211.20535:16977 224.23761:54225 236.23769:459618 247.2437:26137 250.25204:12670 252.26909:778877 253.27008:9201 254.24837:73659 264.26886:7393126 265.259:21795 266.28375:11643 282.27969:1175125 283.26559:12571 303.30118:9983 321.3154:18521 338.3396:28218 350.3399:12357 362.34576:19758 542.41211:6849 572.57715:59465 584.5766:145800 602.58588:214862, 79.05412:10280 81.06929:19600 82.0648:13730 83.08496:7742 93.06902:8541 95.08498:26035 97.10057:10732 99.51382:6245 104.95985:5545 107.08511:8555 109.10092:16833 111.11819:10794 121.10052:18495 123.1163:8004 131.64288:6439 135.11626:20588 178.28284:11853 193.60524:5742 211.20558:10188 224.23766:26057 236.23802:217837 247.24512:17660 252.26936:340797 254.24956:32760 264.26944:3219476 265.27103:45822 266.27927:11031 282.28012:471610 303.30011:7380 321.31851:9799 338.34283:13078 516.43604:6909 549.04407:5823 572.58081:23547 584.5788:61891 602.58948:127435 602.79578:10476 620.59296:9193",34.6860145181933,"6768, 7183","25.239, 25.24","602.58862, 620.59906","Cer 40:2;O2|Cer 18:1;O2/22:1",NA,NA,"[M+H-H2O]+, [M+H]+","602.5871, 620.5976","-2.52245691955191, -2.35257113458356","C40H77NO3","Cer_NS","88.94, 253.75","602.5874:1687664 603.59075:1131757 604.59411:578686, 620.59778:1101324 621.60113:668172 622.60449:148034","79.05315:5943 83.08463:5819 95.0854:7775 97.10059:7950 109.10127:7803 121.1002:11282 123.11687:8740 135.11591:13648 149.1319:6346 178.30267:11673 211.20583:14627 224.23691:23811 236.23691:185758 247.24464:9827 248.77318:5451 252.2684:228335 254.24794:37276 264.26846:2308026 282.27914:376104 321.31387:8606 327.56689:5531 338.34799:7957 572.57996:33308 584.57892:74368 602.5874:179980, 81.06928:6930 103.29471:5430 121.09992:6189 135.11545:7669 178.2986:9381 211.20653:6841 213.47588:6259 224.23668:9094 236.23714:115483 247.2424:8991 252.26897:136251 254.24785:14860 264.26883:1421591 265.27045:6060 282.27945:200557 338.33936:7669 572.58014:23524 584.57892:52635 602.5899:127344 602.79108:10415","33022.0330122958, 26101.018217106","511734.5, 344132","6.45296203642627, 7.58459492784918",0,0,6.80232371383945,NA,NA,NA,NA,NA,NA,NA,NA,8.9915218460757,NA,NA,NA,NA,NA,NA,NA,8.69348695749933,9.01122725542325,NA,NA,NA,NA,NA,NA,10.2761244052742,10.0484868739923,9.09539702279256,19.8013373451181,19.6598025718289,19.7800751380919,19.7358600789833,19.7441111529977,19.666556894019,19.7841923057186,19.6866526920794,19.7610219931117,19.6225273281137,19.4472204746488,19.5928092147484,"12547, 13295","26.277"
"pos_Cer 41:1;O2|Cer 18:1;O2/23:0__AA","13226, 13969","27.681, 27.682","618.62152, 636.6319","Cer 41:1;O2|Cer 18:1;O2/23:0__AA","[M+H-H2O]+, [M+H]+","618.61841, 636.62891","C41H81NO3","Cer_NS","79.05437:20518 81.06947:50077 82.06497:43359 83.08488:27092 85.10072:10477 93.06982:42534 94.06916:10153 95.08509:78940 97.10063:32588 107.08547:34760 109.10105:51483 111.11717:13011 121.10104:74741 121.71762:10497 123.11631:35582 135.11693:53175 139.2178:9539 149.13283:18489 178.33186:25517 211.20634:29640 238.25359:51772 247.24321:42233 250.25339:486818 252.26926:1163424 264.26907:11268531 265.25934:38696 266.28473:48108 268.26349:83315 278.28519:483306 282.27991:1779953 296.29523:76133 354.3736:230897 354.4678:6720 378.37418:28367 588.60596:86495 600.60846:206306 618.38928:20326 618.61853:371528, 79.05375:8057 81.06911:9869 82.06461:7300 83.0853:12405 93.06931:10861 94.06845:5898 95.08469:22689 97.10101:10241 107.08549:7875 109.10104:19539 111.11607:6527 121.10096:17624 123.11499:6641 135.11653:16203 178.2932:6736 187.90919:5969 211.20395:11341 238.2529:16105 247.24072:11847 250.2527:135242 252.26826:343607 264.26837:3550525 265.2623:7930 266.28363:18168 268.26315:24919 269.27228:5911 278.22089:9028 278.28442:148068 282.27927:536030 296.29355:26945 354.37381:70812 481.54297:5841 545.19934:5731 588.60492:30082 600.6087:63245 618.61865:131527 636.62585:16433",38.8436127120567,"7547, 7145","26.593","636.62976, 618.6192","Cer 41:1;O2|Cer 18:1;O2/23:0__AA",NA,NA,"[M+H]+, [M+H-H2O]+","636.62891, 618.61841","-1.33515771379909, -1.27703926551122","C41H81NO3","Cer_NS","69.9, 1331.91","636.62976:2386039 637.63311:1557098 638.63647:315340, 618.61804:246617 619.62139:125655 620.62475:29248","81.06961:10925 95.08525:12636 97.10022:6914 121.10126:15922 123.11777:7479 135.11745:16135 211.20526:10521 238.25357:49302 247.24236:16722 250.25352:504320 252.2691:313839 252.32921:10141 264.26917:3165114 266.28525:6209 268.26453:78234 278.28497:49254 282.27991:489517 296.29654:7925 300.29132:39247 354.3739:59876 368.38608:12333 588.60944:57705 600.60828:114016 618.61932:302485 636.62646:13114, 161.56502:5624 178.28886:9517 250.25229:20040 252.26823:34291 252.32133:5733 264.26862:338101 282.2789:54033 354.37643:12040 600.61676:9041 618.61487:26560","50826.9753792663, 60736.8238802508","462353.5, 679450.5","10.9930984364272, 8.93910945392649",0,0,9.86395429663208,10.7193888209421,11.2526654324503,8.83920378809694,11.6772791913122,9.1548181090521,11.0721326041672,12.3238991823973,10.8548683832602,11.3409627642517,11.3020676725265,11.0105281058865,11.3100446796475,9.49984588708321,8.83289001416474,10.9113919878435,11.4225904338926,10.8993569229231,11.1299269335104,10.0566377151132,10.9851303734669,9.55266909751427,10.2807707701306,11.0077281146323,10.9388444574662,12.1739893741665,12.4434616122274,11.0894504811159,20.3379006028609,20.2752629122525,20.192301243654,20.1758309341003,20.154066509639,20.1022012795229,20.1452269107917,20.0336636206459,19.9776977753641,19.947953634102,19.8915819965551,19.93041683908,"13226, 13969","27.681, 27.682"
"pos_Cer 41:2;O2|Cer 17:1;O2/24:1__AA","13141, 13892","26.753","616.6059, 634.61658","Cer 41:2;O2|Cer 17:1;O2/24:1__AA","[M+H-H2O]+, [M+H]+","616.60272, 634.61328","C41H79NO3","Cer_NS","79.0544:16842 81.06951:29107 82.06436:32080 83.08559:12309 93.0696:15324 95.08476:40295 97.10075:27293 107.08453:9786 109.10039:29202 121.10017:40483 123.11564:11061 135.11566:32182 149.131:12342 236.23865:30357 238.25317:472476 250.25291:4460896 251.25117:20724 252.26845:154070 262.25287:25948 264.26904:1393044 265.27167:26747 268.26379:693311 278.28552:33053 282.27954:212701 349.34158:11722 366.36874:11361 370.34109:11911 423.43265:9856 586.59509:40897 598.59351:118221 616.40204:43216 616.60339:191650, 79.51842:6053 81.06895:8687 82.06485:7405 93.07049:8600 95.08556:16107 97.10157:7923 98.48506:5473 109.09993:5465 121.10171:11892 123.11652:5898 135.11693:11633 236.23874:12435 238.25391:140960 250.25345:1388840 251.24953:6406 252.26956:54053 253.27252:15849 254.28421:13864 264.2695:449116 265.27283:128582 266.27554:54026 268.26416:192372 268.31433:3976 268.33221:5860 278.28207:8922 282.28033:69488 283.28296:16059 586.59302:15600 598.59766:37381 616.60504:65236 634.64258:13392",38.1528795027017,"7097","25.691","616.60455","Cer 41:2;O2|Cer 17:1;O2/24:1",NA,NA,"[M+H-H2O]+","616.60272","-2.96787532828408","C41H79NO3","Cer_NS","249.51","616.60364:514815 617.60699:320756 618.61035:141483","80.75624:6420 112.98803:5983 238.25337:72216 250.25342:739031 252.26917:32413 264.26923:263600 265.27103:5911 268.26425:116227 278.28345:9254 282.27988:48769 306.05637:5810 343.93521:5824 586.59943:12339 598.59888:35644 616.60645:73805","6750.8567733468","154816.5","4.36055379972213",0,0,4.37810346686448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2835134425468,17.2681216159695,17.226205196963,17.2530811081968,17.2911617040384,17.3107104016678,17.3092009905227,17.1791510095939,17.1506298809742,17.227202267414,17.1232019634063,17.1753156316992,"13141","26.753"
"pos_Cer 42:1;O2|Cer 18:1;O2/24:0__AA","14542, 13826","26.76, 26.764","650.64758, 632.63727","Cer 42:1;O2|Cer 18:1;O2/24:0__AA","[M+H]+, [M+H-H2O]+","650.64459, 632.63397","C42H83NO3","Cer_NS","81.07012:11416 83.08542:11305 85.10091:6801 95.08549:23033 97.10101:8309 109.10094:19574 121.10098:14790 135.11794:13772 178.28806:16092 252.27013:223285 264.27023:2078488 265.26196:11041 266.28757:9788 267.28793:9159 282.28101:339209 284.25568:8597 284.29724:17136 285.29819:12018 292.30267:12402 300.28738:11453 310.31119:8346 368.39224:49950 546.4588:6131 602.63098:17505 614.62738:46134 632.6333:192933 650.42572:6030 650.64642:39755, 79.05386:71946 80.71983:42162 81.0687:148168 82.0647:120399 83.08554:54805 93.06909:122196 95.0847:184935 96.08039:53755 97.10091:118390 107.08442:78361 109.09986:156407 117.84544:41954 121.10054:206681 123.11625:53088 135.11604:202448 139.59146:55791 211.20544:140595 247.24197:172358 252.26836:3554806 264.26828:34225472 265.26828:117459 282.27924:5456250 292.30112:103653 345.06113:45714 368.39005:784471 392.38287:79984 602.62286:269062 614.62378:664764 632.63348:1247706",48.9096073291394,"7864","25.066","650.64532","Cer 42:1;O2|Cer 18:0;O2/24:1",NA,NA,"[M+H]+","650.64459","-1.12196429693808","C42H83NO3","Cer_NDS","36","650.64526:335396 651.64861:186630 652.65197:46075","81.06931:6783 95.08397:11414 254.28409:7746 266.2829:66556 284.29419:133903 302.30569:31058 366.37:13195 488.72241:5555 614.61859:28037 632.63361:459157 650.6427:18796","9530.77677324966","109993.5","8.66485453526768",0,0,8.73048920487694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6803595235137,6.7279204545632,10.1459321458205,16.5769123914703,16.7457662225138,16.8097053359511,16.736758649799,16.6135017253781,16.7955831159412,16.9457867283345,16.8701840823937,16.7483501115529,16.6819795575127,16.7652860987237,16.4827449445609,"14542","26.76"
