From	To
Q8TAP9	MPLKIP
Q8TAQ2	SMARCC2
Q8TAT6	NPLOC4
Q8TAV0	FAM76A
Q8TB03	CXorf38
Q8TB24	RIN3
Q8TB36	GDAP1
Q8TB37	NUBPL
Q8TB40	ABHD4
Q8TB45	DEPTOR
Q8TB52	FBXO30
Q8TB61	SLC35B2
Q8TB72	PUM2
Q8TB96	ITFG1
Q8TBA6	GOLGA5
Q8TBC4	UBA3
Q8TBC5	ZSCAN18
Q8TBF4	ZCRB1
Q8TBM8	DNAJB14
Q8TBP5	FAM174A
Q8TBP6	SLC25A40
Q8TBQ9	TMEM167A
Q8TBX8	PIP4K2C
Q8TBZ6	TRMT10A
Q8TC05	MDM1
Q8TC07	TBC1D15
Q8TC12	RDH11
Q8TC44	POC1B
Q8TCA0	LRRC20
Q8TCB0	IFI44
Q8TCC3	MRPL30
Q8TCD1	C18orf32
Q8TCD5	NT5C
Q8TCE6	DENND10
Q8TCF1	ZFAND1
Q8TCG2	PI4K2B
Q8TCJ2	STT3B
Q8TCS8	PNPT1
Q8TCT7	SPPL2B
Q8TCT8	SPPL2A
Q8TCT9	HM13
Q8TCU6	PREX1
Q8TCY9	URGCP
Q8TD16	BICD2
Q8TD19	NEK9
Q8TD22	SFXN5
Q8TD26	CHD6
Q8TD30	GPT2
Q8TD46	CD200R1
Q8TD55	PLEKHO2
Q8TDB6	DTX3L
Q8TDD1	DDX54
Q8TDF6	RASGRP4
Q8TDH9	BLOC1S5
Q8TDJ6	DMXL2
Q8TDN6	BRIX1
Q8TDP1	RNASEH2C
Q8TDQ0	HAVCR2
Q8TDQ7	GNPDA2
Q8TDW0	LRRC8C
Q8TDX6	CSGALNACT1
Q8TDX7	NEK7
Q8TDY2	RB1CC1
Q8TDZ2	MICAL1
Q8TE02	ELP5
Q8TE69	EOLA1
Q8TE73	DNAH5
Q8TE77	SSH3
Q8TE82	SH3TC1
Q8TEA7	TBCK
Q8TEA8	DTD1
Q8TEB1	DCAF11
Q8TEB9	RHBDD1
Q8TED0	UTP15
Q8TED4	SLC37A2
Q8TEH3	DENND1A
Q8TEK3	DOT1L
Q8TEL6	TRPC4AP
Q8TEM1	NUP210
Q8TEQ0	SNX29
Q8TEQ6	GEMIN5
Q8TEQ8	PIGO
Q8TER5	ARHGEF40
Q8TET4	GANC
Q8TEU7	RAPGEF6
Q8TEV9	SMCR8
Q8TEX9	IPO4
Q8TEY7	USP33
Q8TF01	PNISR
Q8TF05	PPP4R1
Q8TF40	FNIP1
Q8TF42	UBASH3B
Q8TF46	DIS3L
Q8TF47	ZFP90
Q8TF62	ATP8B4
Q8TF64	GIPC3
Q8TF65	GIPC2
Q8TF68	ZNF384
Q8TF72	SHROOM3
Q8TF76	HASPIN
Q8WTS6	SETD7
Q8WTT2	NOC3L
Q8WTW3	COG1
Q8WTW4	NPRL2
Q8WU39	MZB1
Q8WU67	ABHD3
Q8WU68	U2AF1L4
Q8WU76	SCFD2
Q8WU79	SMAP2
Q8WU90	ZC3H15
Q8WUA2	PPIL4
Q8WUA4	GTF3C2
Q8WUA7	TBC1D22A
Q8WUB8	PHF10
Q8WUD1	RAB2B
Q8WUD6	CHPT1
Q8WUF8	ARB2A
Q8WUH2	TGFBRAP1
Q8WUH6	TMEM263
Q8WUI4	HDAC7
Q8WUJ0	STYX
Q8WUK0	PTPMT1
Q8WUM0	NUP133
Q8WUM4	PDCD6IP
Q8WUQ7	CACTIN
Q8WUR7	C15orf40
Q8WUU5	GATAD1
Q8WUW1	BRK1
Q8WUX1	SLC38A5
Q8WUX2	CHAC2
Q8WUX9	CHMP7
Q8WUY1	THEM6
Q8WUY8	NAT14
Q8WV22	NSMCE1
Q8WV44	TRIM41
Q8WV60	PTCD2
Q8WV74	NUDT8
Q8WV92	MITD1
Q8WV93	AFG1L
Q8WVB3	HEXD
Q8WVC0	LEO1
Q8WVD3	RNF138
Q8WVE0	EEF1AKMT1
Q8WVI0	UQCC5
Q8WVJ2	NUDCD2
Q8WVK2	SNRNP27
Q8WVL7	ANKRD49
Q8WVM0	TFB1M
Q8WVM7	STAG1
Q8WVM8	SCFD1
Q8WVN6	SECTM1
Q8WVN8	UBE2Q2
Q8WVQ1	CANT1
Q8WVR3	TRAPPC14
Q8WVT3	TRAPPC12
Q8WVX3	ARLN
Q8WVX9	FAR1
Q8WVY7	UBLCP1
Q8WW12	PCNP
Q8WW22	DNAJA4
Q8WW43	APH1B
Q8WW59	SPRYD4
Q8WWB7	GLMP
Q8WWC4	MAIP1
Q8WWH5	TRUB1
Q8WWI5	SLC44A1
Q8WWM7	ATXN2L
Q8WWN8	ARAP3
Q8WWP7	GIMAP1
Q8WWQ0	PHIP
Q8WWV3	RTN4IP1
Q8WWW0	RASSF5
Q8WWW8	GAB3
Q8WWY3	PRPF31
Q8WX93	PALLD
Q8WXA9	SREK1
Q8WXD5	GEMIN6
Q8WXE1	ATRIP
Q8WXE9	STON2
Q8WXF1	PSPC1
Q8WXF7	ATL1
Q8WXG6	MADD
Q8WXI4	ACOT11
Q8WXI9	GATAD2B
Q8WXS3	BAALC
Q8WXW3	PIBF1
Q8WXX5	DNAJC9
Q8WY22	BRI3BP
Q8WY36	BBX
Q8WYB5	KAT6B
Q8WYL5	SSH1
Q8WYN0	ATG4A
Q8WYP3	RIN2
Q8WYP5	AHCTF1
Q8WYQ5	DGCR8
Q8WZ64	ARAP2
Q8WZ73	RFFL
Q8WZ82	OVCA2
Q8WZA0	LZIC
Q8WZA1	POMGNT1
Q8WZA9	IRGQ
Q92187	ST8SIA4
Q92466	DDB2
Q92478	CLEC2B
Q92485	SMPDL3B
Q92499	DDX1
Q92503	SEC14L1
Q92504	SLC39A7
Q92506	HSD17B8
Q92508	PIEZO1
Q92520	FAM3C
Q92522	H1-10
Q92523	CPT1B
Q92526	CCT6B
Q92530	PSMF1
Q92536	SLC7A6
Q92538	GBF1
Q92539	LPIN2
Q92540	SMG7
Q92541	RTF1
Q92542	NCSTN
Q92545	TMEM131
Q92546	RGP1
Q92547	TOPBP1
Q92551	IP6K1
Q92552	MRPS27
Q92556	ELMO1
Q92558	WASF1
Q92560	BAP1
Q92562	FIG4
Q92564	DCUN1D4
Q92567	FAM168A
Q92572	AP3S1
Q92574	TSC1
Q92575	UBXN4
Q92576	PHF3
Q92581	SLC9A6
Q92585	MAML1
Q92597	NDRG1
Q92598	HSPH1
Q92600	CNOT9
Q92604	LPGAT1
Q92608	DOCK2
Q92609	TBC1D5
Q92610	ZNF592
Q92611	EDEM1
Q92615	LARP4B
Q92616	GCN1
Q92618	ZNF516
Q92619	ARHGAP45
Q92620	DHX38
Q92621	NUP205
Q92622	RUBCN
Q92623	TTC9
Q92624	APPBP2
Q92625	ANKS1A
Q92636	NSMAF
Q92643	PIGK
Q92665	MRPS31
Q92667	AKAP1
Q92673	SORL1
Q92674	CENPI
Q92686	NRGN
Q92688	ANP32B
Q92692	NECTIN2
Q92696	RABGGTA
Q92733	PRCC
Q92734	TFG
Q92747	ARPC1A
Q92759	GTF2H4
Q92766	RREB1
Q92769	HDAC2
Q92783	STAM
Q92785	DPF2
Q92793	CREBBP
Q92794	KAT6A
Q92797	SYMPK
Q92802	N4BP2L2
Q92804	TAF15
Q92805	GOLGA1
Q92820	GGH
Q92828	CORO2A
Q92830	KAT2A
Q92831	KAT2B
Q92835	INPP5D
Q92844	TANK
Q92845	KIFAP3
Q92851	CASP10
Q92854	SEMA4D
Q92871	PMM1
Q92878	RAD50
Q92882	OSTF1
Q92889	ERCC4
Q92890	UFD1
Q92896	GLG1
Q92900	UPF1
Q92902	HPS1
Q92905	COPS5
Q92917	GPKOW
Q92918	MAP4K1
Q92922	SMARCC1
Q92930	RAB8B
Q92934	BAD
Q92945	KHSRP
Q92947	GCDH
Q92963	RIT1
Q92968	PEX13
Q92973	TNPO1
Q92979	EMG1
Q92982	NINJ1
Q92989	CLP1
Q92990	GLMN
Q92993	KAT5
Q92994	BRF1
Q92995	USP13
Q93008	USP9X
Q93009	USP7
Q93033	CD101
Q93034	CUL5
Q93050	ATP6V0A1
Q93052	LPP
Q93062	RBPMS
Q93063	EXT2
Q93073	SECISBP2L
Q93074	MED12
Q93084	ATP2A3
Q93091	RNASE6
Q93096	PTP4A1
Q93100	PHKB
Q95460	MR1
Q969E2	SCAMP4
Q969E4	TCEAL3
Q969E8	TSR2
Q969F9	HPS3
Q969G6	RFK
Q969H6	POP5
Q969H8	MYDGF
Q969J2	ZKSCAN4
Q969M1	TOMM40L
Q969M3	YIPF5
Q969P0	IGSF8
Q969Q0	RPL36AL
Q969Q4	ARL11
Q969Q5	RAB24
Q969R5	L3MBTL2
Q969R8	ITFG2
Q969S3	ZNF622
Q969S9	GFM2
Q969T4	UBE2E3
Q969T7	NT5C3B
Q969U6	FBXW5
Q969U7	PSMG2
Q969V3	NCLN
Q969V5	MUL1
Q969W3	VCF1
Q969X0	RILPL2
Q969X5	ERGIC1
Q969X6	UTP4
Q969Y2	GTPBP3
Q969Z0	TBRG4
Q969Z3	MTARC2
Q96A29	SLC35C1
Q96A33	CCDC47
Q96A35	MRPL24
Q96A46	SLC25A28
Q96A49	SYAP1
Q96A57	TMEM230
Q96A65	EXOC4
Q96A72	MAGOHB
Q96A73	KIAA1191
Q96AA3	RFT1
Q96AB3	ISOC2
Q96AB6	NTAN1
Q96AD5	PNPLA2
Q96AE4	FUBP1
Q96AE7	TTC17
Q96AG3	SLC25A46
Q96AG4	LRRC59
Q96AH8	RAB7B
Q96AJ9	VTI1A
Q96AK3	APOBEC3D
Q96AN5	TMEM143
Q96AQ6	PBXIP1
Q96AQ8	MCUR1
Q96AT1	KIAA1143
Q96AT9	RPE
Q96AX1	VPS33A
Q96AX2	RAB37
Q96AZ6	ISG20
Q96B23	ARK2N
Q96B26	EXOSC8
Q96B36	AKT1S1
Q96B45	BORCS7
Q96B49	TOMM6
Q96B77	TMEM186
Q96B97	SH3KBP1
Q96BD5	PHF21A
Q96BF6	NACC2
Q96BH1	RNF25
Q96BI3	APH1A
Q96BJ3	AIDA
Q96BK5	PINX1
Q96BM9	ARL8A
Q96BN2	TADA1
Q96BN8	OTULIN
Q96BP2	CHCHD1
Q96BP3	PPWD1
Q96BQ5	CCDC127
Q96BR1	SGK3
Q96BR5	COA7
Q96BS2	TESC
Q96BT7	ALKBH8
Q96BW1	UPRT
Q96BW5	PTER
Q96BW9	TAMM41
Q96BX8	MOB3A
Q96BY6	DOCK10
Q96BY7	ATG2B
Q96BZ4	PLD4
Q96BZ8	LENG1
Q96BZ9	TBC1D20
Q96C01	FAM136A
Q96C03	MIEF2
Q96C19	EFHD2
Q96C23	GALM
Q96C36	PYCR2
Q96C86	DCPS
Q96C90	PPP1R14B
Q96C92	ENTR1
Q96CB8	INTS12
Q96CB9	NSUN4
Q96CD0	FBXL8
Q96CD2	PPCDC
Q96CG3	TIFA
Q96CM3	RPUSD4
Q96CM8	ACSF2
Q96CN4	EVI5L
Q96CN5	LRRC45
Q96CN7	ISOC1
Q96CN9	GCC1
Q96CP2	FLYWCH2
Q96CP6	GRAMD1A
Q96CQ1	SLC25A36
Q96CS2	HAUS1
Q96CS3	FAF2
Q96CS4	ZNF689
Q96CT7	CCDC124
Q96CU9	FOXRED1
Q96CW5	TUBGCP3
Q96CW6	SLC7A6OS
Q96CX2	KCTD12
Q96CX6	LRRC58
Q96D31	ORAI1
Q96D53	COQ8B
Q96D71	REPS1
Q96D96	HVCN1
Q96DA2	RAB39B
Q96DA6	DNAJC19
Q96DB5	RMDN1
Q96DC8	ECHDC3
Q96DE0	NUDT16
Q96DF8	ESS2
Q96DG6	CMBL
Q96DH6	MSI2
Q96DI7	SNRNP40
Q96DP5	MTFMT
Q96DT0	LGALS12
Q96DT6	ATG4C
Q96DV4	MRPL38
Q96DW6	SLC25A38
Q96DX4	RSPRY1
Q96DX5	ASB9
Q96DX7	TRIM44
Q96DZ1	ERLEC1
Q96E09	PABIR1
Q96E11	MRRF
Q96E29	MTERF3
Q96E39	RBMXL1
Q96E52	OMA1
Q96EA4	SPDL1
Q96EB1	ELP4
Q96EB6	SIRT1
Q96EC8	YIPF6
Q96ED9	HOOK2
Q96EE3	SEH1L
Q96EH3	MALSU1
Q96EI5	TCEAL4
Q96EK4	THAP11
Q96EK6	GNPNAT1
Q96EK9	KTI12
Q96EL2	MRPS24
Q96EL3	MRPL53
Q96EM0	L3HYPDH
Q96EP0	RNF31
Q96EQ0	SGTB
Q96ER3	SAAL1
Q96ER9	CCDC51
Q96ES6	MFSD3
Q96ES7	SGF29
Q96EU6	RRP36
Q96EU7	C1GALT1C1
Q96EV2	RBM33
Q96EV8	DTNBP1
Q96EW2	HSPBAP1
Q96EX1	SMIM12
Q96EY1	DNAJA3
Q96EY5	MVB12A
Q96EY7	PTCD3
Q96EY8	MMAB
Q96EZ8	MCRS1
Q96F07	CYFIP2
Q96F24	NRBF2
Q96F25	ALG14
Q96F44	TRIM11
Q96F46	IL17RA
Q96F63	CCDC97
Q96F85	CNRIP1
Q96F86	EDC3
Q96FH0	BORCS8
Q96FJ0	STAMBPL1
Q96FJ2	DYNLL2
Q96FK6	WDR89
Q96FN4	CPNE2
Q96FN9	DTD2
Q96FS4	SIPA1
Q96FX7	TRMT61A
Q96FZ2	HMCES
Q96FZ5	CMTM7
Q96FZ7	CHMP6
Q96G03	PGM2
Q96G21	IMP4
Q96G23	CERS2
Q96G25	MED8
Q96G46	DUS3L
Q96G74	OTUD5
Q96G75	RMND5B
Q96GA3	LTV1
Q96GA7	SDSL
Q96GC5	MRPL48
Q96GC9	VMP1
Q96GD0	PDXP
Q96GE4	CEP95
Q96GE9	DMAC1
Q96GJ1	TRMT2B
Q96GK7	FAHD2A
Q96GM5	SMARCD1
Q96GM8	TOE1
Q96GS4	BORCS6
Q96GS6	ABHD17A
Q96GW9	MARS2
Q96GX2	ATXN7L3B
Q96GX8	C16orf74
Q96GX9	APIP
Q96GY3	LIN37
Q96GZ6	SLC41A3
Q96H20	SNF8
Q96H22	CENPN
Q96H55	MYO19
Q96H79	ZC3HAV1L
Q96HA1	POM121
Q96HA7	TONSL
Q96HC4	PDLIM5
Q96HD1	CRELD1
Q96HD9	ACY3
Q96HE7	ERO1A
Q96HJ9	FMC1
Q96HN2	AHCYL2
Q96HQ2	CDKN2AIPNL
Q96HR3	MED30
Q96HR9	REEP6
Q96HS1	PGAM5
Q96HV5	TMEM41A
Q96HW7	INTS4
Q96HY6	DDRGK1
Q96HY7	DHTKD1
Q96I15	SCLY
Q96I23	PYURF
Q96I24	FUBP3
Q96I25	RBM17
Q96I36	COX14
Q96I45	TMEM141
Q96I51	RCC1L
Q96I59	NARS2
Q96I76	GPATCH3
Q96I99	SUCLG2
Q96IG2	FBXL20
Q96II8	LRCH3
Q96IJ6	GMPPA
Q96IK0	TMEM101
Q96IK1	BOD1
Q96IR2	ZNF845
Q96IR7	HPDL
Q96IU4	ABHD14B
Q96IV0	NGLY1
Q96IX5	ATP5MK
Q96IY1	NSL1
Q96IZ5	RBM41
Q96IZ6	METTL2A
Q96IZ7	RSRC1
Q96J01	THOC3
Q96J02	ITCH
Q96JB2	COG3
Q96JB5	CDK5RAP3
Q96JC1	VPS39
Q96JC9	EAF1
Q96JG6	VPS50
Q96JH7	VCPIP1
Q96JI7	SPG11
Q96JJ7	TMX3
Q96JK2	DCAF5
Q96JM3	CHAMP1
Q96JM7	L3MBTL3
Q96JP5	ZFP91
Q96JQ2	CLMN
Q96JX3	SERAC1
Q96JY6	PDLIM2
Q96JZ2	HSH2D
Q96K12	FAR2
Q96K17	BTF3L4
Q96K19	RNF170
Q96K37	SLC35E1
Q96K49	TMEM87B
Q96K58	ZNF668
Q96K76	USP47
Q96K80	ZC3H10
Q96KA5	CLPTM1L
Q96KC2	ARL5B
Q96KC8	DNAJC1
Q96KF7	SMIM8
Q96KM6	ZNF512B
Q96KP1	EXOC2
Q96KP4	CNDP2
Q96KR1	ZFR
Q96KR6	FAM210B
Q96L34	MARK4
Q96L58	B3GALT6
Q96L73	NSD1
Q96L91	EP400
Q96L92	SNX27
Q96L93	KIF16B
Q96LA8	PRMT6
Q96LB3	IFT74
Q96LC7	SIGLEC10
Q96LC9	BMF
Q96LD4	TRIM47
Q96LD8	SENP8
Q96LJ7	DHRS1
Q96LR5	UBE2E2
Q96LT7	C9orf72
Q96LT9	RNPC3
Q96LW4	PRIMPOL
Q96LW7	CARD19
Q96LZ7	RMDN2
Q96M11	HYLS1
Q96M27	PRRC1
Q96ME1	FBXL18
Q96MF6	COQ10A
Q96MF7	NSMCE2
Q96MG7	NSMCE3
Q96MG8	PCMTD1
Q96MH2	HEXIM2
Q96MH6	TMEM68
Q96MT3	PRICKLE1
Q96MT8	CEP63
Q96MU7	YTHDC1
Q96MW5	COG8
Q96MX6	DNAAF10
Q96N11	INTS15
Q96N46	TTC14
Q96N64	PWWP2A
Q96N66	MBOAT7
Q96N67	DOCK7
Q96N96	SPATA13
Q96NA2	RILP
Q96NB2	SFXN2
Q96NB3	ZNF830
Q96NC0	ZMAT2
Q96NJ6	ZFP3
Q96NL6	SCLT1
Q96NL8	CFAP418
Q96NT0	VMA22
Q96NU7	AMDHD1
Q96NW4	ANKRD27
Q96P11	NSUN5
Q96P16	RPRD1A
Q96P20	NLRP3
Q96P47	AGAP3
Q96P48	ARAP1
Q96P53	WDFY2
Q96P63	SERPINB12
Q96P70	IPO9
Q96PE3	INPP4A
Q96PE7	MCEE
Q96PK6	RBM14
Q96PM5	RCHY1
Q96PN7	TRERF1
Q96PP8	GBP5
Q96PP9	GBP4
Q96PU4	UHRF2
Q96PU5	NEDD4L
Q96PU8	QKI
Q96PV6	LENG8
Q96PY6	NEK1
Q96PZ0	PUS7
Q96PZ2	FAM111A
Q96Q05	TRAPPC9
Q96Q07	BTBD9
Q96Q11	TRNT1
Q96Q15	SMG1
Q96Q42	ALS2
Q96Q83	ALKBH3
Q96QA5	GSDMA
Q96QC0	PPP1R10
Q96QD8	SLC38A2
Q96QD9	FYTTD1
Q96QE2	SLC2A13
Q96QE5	TEFM
Q96QG7	MTMR9
Q96QH2	PRAM1
Q96QK1	VPS35
Q96QP1	ALPK1
Q96QR8	PURB
Q96QT6	PHF12
Q96QU8	XPO6
Q96R05	RBP7
Q96RD7	PANX1
Q96RE7	NACC1
Q96RF0	SNX18
Q96RG2	PASK
Q96RL1	UIMC1
Q96RL7	VPS13A
Q96RN5	MED15
Q96RP9	GFM1
Q96RQ3	MCCC1
Q96RQ9	IL4I1
Q96RR1	TWNK
Q96RR4	CAMKK2
Q96RS0	TGS1
Q96RS6	NUDCD1
Q96RT1	ERBIN
Q96RT7	TUBGCP6
Q96RU2	USP28
Q96RU3	FNBP1
Q96RY5	CRAMP1
Q96RY7	IFT140
Q96S06	LMF1
Q96S15	WDR24
Q96S19	METTL26
Q96S38	RPS6KC1
Q96S44	TP53RK
Q96S52	PIGS
Q96S55	WRNIP1
Q96S59	RANBP9
Q96S66	CLCC1
Q96S82	UBL7
Q96S94	CCNL2
Q96S97	MYADM
Q96S99	PLEKHF1
Q96SB4	SRPK1
Q96SB8	SMC6
Q96SD1	DCLRE1C
Q96SF2	CCT8L2
Q96SI9	STRBP
Q96SK2	TMEM209
Q96SL1	SLC49A4
Q96SL4	GPX7
Q96SN8	CDK5RAP2
Q96SQ9	CYP2S1
Q96ST2	IWS1
Q96ST3	SIN3A
Q96SU4	OSBPL9
Q96SW2	CRBN
Q96SY0	INTS14
Q96SZ5	ADO
Q96SZ6	CDK5RAP1
Q96T17	MAP7D2
Q96T23	RSF1
Q96T51	RUFY1
Q96T58	SPEN
Q96T60	PNKP
Q96T66	NMNAT3
Q96T76	MMS19
Q96T83	SLC9A7
Q96TA1	NIBAN2
Q96TA2	YME1L1
Q96TC7	RMDN3
Q99062	CSF3R
Q99081	TCF12
Q99426	TBCB
Q99436	PSMB7
Q99442	SEC62
Q99447	PCYT2
Q99459	CDC5L
Q99460	PSMD1
Q99467	CD180
Q99470	SDF2
Q99471	PFDN5
Q99487	PAFAH2
Q99489	DDO
Q99496	RNF2
Q99497	PARK7
Q99504	EYA3
Q99519	NEU1
Q99523	SORT1
Q99536	VAT1
Q99538	LGMN
Q99543	DNAJC2
Q99549	MPHOSPH8
Q99567	NUP88
Q99570	PIK3R4
Q99571	P2RX4
Q99572	P2RX7
Q99575	POP1
Q99576	TSC22D3
Q99583	MNT
Q99595	TIMM17A
Q99598	TSNAX
Q99607	ELF4
Q99611	SEPHS2
Q99613	EIF3C
Q99614	TTC1
Q99615	DNAJC7
Q99622	C12orf57
Q99623	PHB2
Q99627	COPS8
Q99633	PRPF18
Q99638	RAD9A
Q99643	SDHC
Q99653	CHP1
Q99683	MAP3K5
Q99698	LYST
Q99704	DOK1
Q99707	MTR
Q99714	HSD17B10
Q99717	SMAD5
Q99720	SIGMAR1
Q99732	LITAF
Q99733	NAP1L4
Q99735	MGST2
Q99747	NAPG
Q99757	TXN2
Q99766	DMAC2L
Q99788	CMKLR1
Q99795	GPA33
Q99797	MIPEP
Q99805	TM9SF2
Q99808	SLC29A1
Q99816	TSG101
Q99828	CIB1
Q99832	CCT7
Q99856	ARID3A
Q99871	HAUS7
Q99879	H2BC14
Q99880	H2BC13
Q99941	ATF6B
Q99942	RNF5
Q99943	AGPAT1
Q99952	PTPN18
Q99961	SH3GL1
Q99969	RARRES2
Q99973	TEP1
Q99986	VRK1
Q9BPV8	P2RY13
Q9BPW8	NIPSNAP1
Q9BPW9	DHRS9
Q9BPX3	NCAPG
Q9BPX5	ARPC5L
Q9BPZ3	PAIP2
Q9BPZ7	MAPKAP1
Q9BQ04	RBM4B
Q9BQ15	NABP2
Q9BQ39	DDX50
Q9BQ52	ELAC2
Q9BQ61	TRIR
Q9BQ67	GRWD1
Q9BQ69	MACROD1
Q9BQ70	TCF25
Q9BQ75	CMSS1
Q9BQ89	FAM110A
Q9BQ95	ECSIT
Q9BQA1	WDR77
Q9BQA9	CYBC1
Q9BQB6	VKORC1
Q9BQC3	DPH2
Q9BQC6	MRPL57
Q9BQE4	SELENOS
Q9BQF6	SENP7
Q9BQG0	MYBBP1A
Q9BQG2	NUDT12
Q9BQI0	AIF1L
Q9BQP7	MGME1
Q9BQQ3	GORASP1
Q9BQS8	FYCO1
Q9BR61	ACBD6
Q9BR76	CORO1B
Q9BRA0	NAA38
Q9BRA2	TXNDC17
Q9BRD0	BUD13
Q9BRF8	CPPED1
Q9BRG1	VPS25
Q9BRJ6	CHLSN
Q9BRJ7	NUDT16L1
Q9BRK5	SDF4
Q9BRL6	SRSF8
Q9BRP1	PDCD2L
Q9BRP4	PAAF1
Q9BRP8	PYM1
Q9BRQ0	PYGO2
Q9BRQ8	AIFM2
Q9BRR0	ZKSCAN3
Q9BRR6	ADPGK
Q9BRR8	GPATCH1
Q9BRS2	RIOK1
Q9BRT3	MIEN1
Q9BRT6	LLPH
Q9BRT8	ZNG1A
Q9BRT9	GINS4
Q9BRU9	UTP23
Q9BRV8	SIKE1
Q9BRX2	PELO
Q9BRX5	GINS3
Q9BRX8	PRXL2A
Q9BRX9	WDR83
Q9BRZ2	TRIM56
Q9BS18	ANAPC13
Q9BS26	ERP44
Q9BS40	LXN
Q9BS91	SLC35A5
Q9BS92	NIPSNAP3B
Q9BSA9	TMEM175
Q9BSB4	ATG101
Q9BSC4	NOL10
Q9BSD7	NTPCR
Q9BSE4	HERPUD2
Q9BSF4	TIMM29
Q9BSH4	TACO1
Q9BSH5	HDHD3
Q9BSI4	TINF2
Q9BSJ2	TUBGCP2
Q9BSJ8	ESYT1
Q9BSL1	UBAC1
Q9BSQ5	CCM2
Q9BSR8	YIPF4
Q9BSU1	PHAF1
Q9BSV6	TSEN34
Q9BSW2	CRACR2A
Q9BSY4	CHCHD5
Q9BT09	CNPY3
Q9BT17	MTG1
Q9BT22	ALG1
Q9BT25	HAUS8
Q9BT30	ALKBH7
Q9BT40	INPP5K
Q9BT43	POLR3GL
Q9BT73	PSMG3
Q9BT78	COPS4
Q9BT92	TCHP
Q9BTA9	WAC
Q9BTC0	DIDO1
Q9BTE1	DCTN5
Q9BTE3	MCMBP
Q9BTE6	AARSD1
Q9BTE7	DCUN1D5
Q9BTF0	THUMPD2
Q9BTK6	PAGR1
Q9BTL3	RAMAC
Q9BTL4	IER2
Q9BTM9	URM1
Q9BTT0	ANP32E
Q9BTT4	MED10
Q9BTT6	LRRC1
Q9BTU6	PI4K2A
Q9BTV4	TMEM43
Q9BTV6	DPH7
Q9BTW9	TBCD
Q9BTX1	NDC1
Q9BTY2	FUCA2
Q9BTY7	HGH1
Q9BTZ2	DHRS4
Q9BU02	THTPA
Q9BU19	ZNF692
Q9BU23	LMF2
Q9BU61	NDUFAF3
Q9BU76	MMTAG2
Q9BU89	DOHH
Q9BUB5	MKNK1
Q9BUB7	TMEM70
Q9BUE0	MED18
Q9BUE6	ISCA1
Q9BUF5	TUBB6
Q9BUH6	PAXX
Q9BUI4	POLR3C
Q9BUJ2	HNRNPUL1
Q9BUK6	MSTO1
Q9BUL5	PHF23
Q9BUL8	PDCD10
Q9BUL9	RPP25
Q9BUM1	G6PC3
Q9BUP3	HTATIP2
Q9BUQ8	DDX23
Q9BUR4	WRAP53
Q9BUT1	BDH2
Q9BUV8	RAB5IF
Q9BUW7	BBLN
Q9BV10	ALG12
Q9BV19	C1orf50
Q9BV20	MRI1
Q9BV23	ABHD6
Q9BV40	VAMP8
Q9BV44	THUMPD3
Q9BV57	ADI1
Q9BV73	CEP250
Q9BV79	MECR
Q9BV81	EMC6
Q9BV86	NTMT1
Q9BV94	EDEM2
Q9BVA0	KATNB1
Q9BVA1	TUBB2B
Q9BVC3	DSCC1
Q9BVC4	MLST8
Q9BVC5	C2orf49
Q9BVC6	TMEM109
Q9BVG4	PBDC1
Q9BVG9	PTDSS2
Q9BVI0	PHF20
Q9BVI4	NOC4L
Q9BVJ6	UTP14A
Q9BVJ7	DUSP23
Q9BVK2	ALG8
Q9BVK6	TMED9
Q9BVM2	DPCD
Q9BVM4	GGACT
Q9BVP2	GNL3
Q9BVQ7	AFG2B
Q9BVS4	RIOK2
Q9BVS5	TRMT61B
Q9BVV7	TIMM21
Q9BVW5	TIPIN
Q9BW19	KIFC1
Q9BW27	NUP85
Q9BW30	TPPP3
Q9BW60	ELOVL1
Q9BW61	DDA1
Q9BW62	KATNAL1
Q9BW71	HIRIP3
Q9BW72	HIGD2A
Q9BW83	IFT27
Q9BW85	YJU2
Q9BW91	NUDT9
Q9BW92	TARS2
Q9BWD1	ACAT2
Q9BWE0	REPIN1
Q9BWF3	RBM4
Q9BWH2	FUNDC2
Q9BWH6	RPAP1
Q9BWJ5	SF3B5
Q9BWS9	CHID1
Q9BWT3	PAPOLG
Q9BWU1	CDK19
Q9BWW4	SSBP3
Q9BX10	GTPBP2
Q9BX40	LSM14B
Q9BX59	TAPBPL
Q9BX68	HINT2
Q9BX69	CARD6
Q9BX70	BTBD2
Q9BX95	SGPP1
Q9BXA5	SUCNR1
Q9BXB4	OSBPL11
Q9BXD5	NPL
Q9BXI6	TBC1D10A
Q9BXJ9	NAA15
Q9BXK1	KLF16
Q9BXK5	BCL2L13
Q9BXM0	PRX
Q9BXP2	SLC12A9
Q9BXP5	SRRT
Q9BXR0	QTRT1
Q9BXS4	TMEM59
Q9BXS5	AP1M1
Q9BXV9	GON7
Q9BXW6	OSBPL1A
Q9BXW7	HDHD5
Q9BXW9	FANCD2
Q9BXX0	EMILIN2
Q9BXY0	MAK16
Q9BY15	ADGRE3
Q9BY32	ITPA
Q9BY41	HDAC8
Q9BY42	RTF2
Q9BY43	CHMP4A
Q9BY44	EIF2A
Q9BY49	PECR
Q9BY77	POLDIP3
Q9BYB4	GNB1L
